batchsize,cpus,gpumem,gpupower,gputype,norm.(rps/budget)
4,1,0.8,50,M60,0.06352560040429726
4,1,0.8,50,K80,0.08043520593562647
4,1,0.8,50,T4,0.17802812287952868
4,1,0.8,50,V100,0.24701646696030885
4,1,0.8,75,M60,0.11419584155495055
4,1,0.8,75,K80,0.16512354013146543
4,1,0.8,75,T4,0.28672276988517825
4,1,0.8,75,V100,0.1629480409896432
4,1,0.8,100,M60,0.17856826591409655
4,1,0.8,100,K80,0.06300656572699136
4,1,0.8,100,T4,0.2316143994880687
4,1,0.8,100,V100,0.016952909431816324
4,1,1.2,50,M60,0.17782217223559052
4,1,1.2,50,K80,0.08427620268445318
4,1,1.2,50,T4,0.17680043948673807
4,1,1.2,50,V100,0.08752685503985001
4,1,1.2,75,M60,0.044262157546435844
4,1,1.2,75,K80,0.2890929038202928
4,1,1.2,75,T4,0.14853259449397538
4,1,1.2,75,V100,0.25906305074311625
4,1,1.2,100,M60,0.011411563988603074
4,1,1.2,100,K80,0.14591520964390275
4,1,1.2,100,T4,0.08590948269061435
4,1,1.2,100,V100,0.13961761769701214
4,1,1.6,50,M60,0.2818390379165723
4,1,1.6,50,K80,0.022472475040437825
4,1,1.6,50,T4,0.05374082629062216
4,1,1.6,50,V100,0.05675795310682757
4,1,1.6,75,M60,0.16195330975726852
4,1,1.6,75,K80,0.12683923493035784
4,1,1.6,75,T4,0.010637163101194658
4,1,1.6,75,V100,0.1888889507226592
4,1,1.6,100,M60,0.08330778373341868
4,1,1.6,100,K80,0.0815287524385766
4,1,1.6,100,T4,0.07549449329327418
4,1,1.6,100,V100,0.2006003741631889
4,1,2.4,50,M60,0.24425360848714853
4,1,2.4,50,K80,0.17950786802708776
4,1,2.4,50,T4,0.04161245772842355
4,1,2.4,50,V100,0.0023842573133752674
4,1,2.4,75,M60,0.07479436171007553
4,1,2.4,75,K80,0.23389544774146886
4,1,2.4,75,T4,0.029580333750418453
4,1,2.4,75,V100,0.26345586450724257
4,1,2.4,100,M60,0.23500421685743367
4,1,2.4,100,K80,0.13871929988837733
4,1,2.4,100,T4,0.004207924404556009
4,1,2.4,100,V100,0.17210925536329982
4,2,0.8,50,M60,0.11592907596031155
4,2,0.8,50,K80,0.18947796944354584
4,2,0.8,50,T4,0.1451278719534112
4,2,0.8,50,V100,0.26802037918198923
4,2,0.8,75,M60,0.16955147057171552
4,2,0.8,75,K80,0.20238660937443287
4,2,0.8,75,T4,0.08490209908823337
4,2,0.8,75,V100,0.17144669710989405
4,2,0.8,100,M60,0.08662735003315424
4,2,0.8,100,K80,0.2875874841202686
4,2,0.8,100,T4,0.05146142126559797
4,2,0.8,100,V100,0.11282426417838316
4,2,1.2,50,M60,0.1154591182315361
4,2,1.2,50,K80,0.1520586460059307
4,2,1.2,50,T4,0.22330621232570505
4,2,1.2,50,V100,0.20937832183589533
4,2,1.2,75,M60,0.22521427431061736
4,2,1.2,75,K80,0.19411276024204888
4,2,1.2,75,T4,0.005238097176528838
4,2,1.2,75,V100,0.1426052665874207
4,2,1.2,100,M60,0.2275344981924379
4,2,1.2,100,K80,0.07380915834666153
4,2,1.2,100,T4,0.18959794540489322
4,2,1.2,100,V100,0.2458993805371989
4,2,1.6,50,M60,0.14417227493833049
4,2,1.6,50,K80,0.03850732349268467
4,2,1.6,50,T4,0.18502509272422699
4,2,1.6,50,V100,0.2734400879072383
4,2,1.6,75,M60,0.16435105733712566
4,2,1.6,75,K80,0.26500949423035686
4,2,1.6,75,T4,0.16913449087473492
4,2,1.6,75,V100,0.08817949689313863
4,2,1.6,100,M60,0.11049525038937574
4,2,1.6,100,K80,0.12946697226193402
4,2,1.6,100,T4,0.04779720190692169
4,2,1.6,100,V100,0.0499601483277377
4,2,2.4,50,M60,0.273679992051363
4,2,2.4,50,K80,0.050662919403500116
4,2,2.4,50,T4,0.05051816411521229
4,2,2.4,50,V100,0.13614598908971526
4,2,2.4,75,M60,0.1005354924639833
4,2,2.4,75,K80,0.0345741149095379
4,2,2.4,75,T4,0.20050891308374727
4,2,2.4,75,V100,0.20583927751758413
4,2,2.4,100,M60,0.09948722053634704
4,2,2.4,100,K80,0.23751730891041814
4,2,2.4,100,T4,0.16330020358665207
4,2,2.4,100,V100,0.12993566155305805
4,3,0.8,50,M60,0.14693378036228313
4,3,0.8,50,K80,0.11304081677821469
4,3,0.8,50,T4,0.04136552605111779
4,3,0.8,50,V100,0.2829059969064782
4,3,0.8,75,M60,0.1151782947810491
4,3,0.8,75,K80,0.06894014041120111
4,3,0.8,75,T4,0.17811735305180598
4,3,0.8,75,V100,0.015353453103977167
4,3,0.8,100,M60,0.191763043950149
4,3,0.8,100,K80,0.15878713128037292
4,3,0.8,100,T4,0.1922596398016538
4,3,0.8,100,V100,0.10587070884612412
4,3,1.2,50,M60,0.09365434599321665
4,3,1.2,50,K80,0.06811029859704387
4,3,1.2,50,T4,0.15197208665549364
