4.000000000000000000e+00,1.000000000000000000e+00,1.571116828907018897e-02
4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.016249058925121178e-02
4.000000000000000000e+00,3.000000000000000000e+00,2.985479565587536091e-02
8.000000000000000000e+00,2.000000000000000000e+00,1.162324935271342730e-01
8.000000000000000000e+00,3.000000000000000000e+00,1.814604003777781915e-01
8.000000000000000000e+00,4.000000000000000000e+00,1.413629654105912348e-01
8.000000000000000000e+00,1.000000000000000000e+00,1.344112759932605539e-01
1.600000000000000000e+01,3.000000000000000000e+00,4.049723940345629769e-01
1.600000000000000000e+01,1.000000000000000000e+00,2.637618205171585739e-01
1.600000000000000000e+01,2.000000000000000000e+00,2.866130195511126799e-01
1.600000000000000000e+01,4.000000000000000000e+00,3.462709809993663734e-01
3.200000000000000000e+01,1.000000000000000000e+00,4.118910785035956312e-01
3.200000000000000000e+01,2.000000000000000000e+00,4.668563821999583974e-01
3.200000000000000000e+01,4.000000000000000000e+00,5.647516818779166892e-01
3.200000000000000000e+01,3.000000000000000000e+00,6.419813489189817313e-01
6.400000000000000000e+01,1.000000000000000000e+00,5.360161964205685248e-01
6.400000000000000000e+01,3.000000000000000000e+00,8.443817100691554112e-01
6.400000000000000000e+01,4.000000000000000000e+00,7.574738629975213966e-01
6.400000000000000000e+01,2.000000000000000000e+00,6.194799372432439055e-01
1.280000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
1.280000000000000000e+02,1.000000000000000000e+00,6.212048417502751274e-01
1.280000000000000000e+02,2.000000000000000000e+00,7.356910739263652355e-01
1.280000000000000000e+02,4.000000000000000000e+00,9.046242678870851650e-01
