4.000000000000000000e+00,1.000000000000000000e+00,5.021607858747684922e-03
4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.380789837020971519e-03
4.000000000000000000e+00,3.000000000000000000e+00,5.979940131525851403e-03
8.000000000000000000e+00,2.000000000000000000e+00,3.505943949016133987e-02
8.000000000000000000e+00,3.000000000000000000e+00,4.768756732011039667e-02
8.000000000000000000e+00,4.000000000000000000e+00,3.812746146738514585e-02
8.000000000000000000e+00,1.000000000000000000e+00,4.544320670466733131e-02
1.600000000000000000e+01,3.000000000000000000e+00,1.282078947179705330e-01
1.600000000000000000e+01,1.000000000000000000e+00,1.222681754148827460e-01
1.600000000000000000e+01,2.000000000000000000e+00,1.018128307068361244e-01
1.600000000000000000e+01,4.000000000000000000e+00,1.089470096158353385e-01
3.200000000000000000e+01,1.000000000000000000e+00,2.627307693128577704e-01
3.200000000000000000e+01,2.000000000000000000e+00,2.243976775809054247e-01
3.200000000000000000e+01,4.000000000000000000e+00,2.423684880179335366e-01
3.200000000000000000e+01,3.000000000000000000e+00,2.784687056248861814e-01
6.400000000000000000e+01,1.000000000000000000e+00,5.074461591496822743e-01
6.400000000000000000e+01,3.000000000000000000e+00,5.470084597449483832e-01
6.400000000000000000e+01,4.000000000000000000e+00,4.858442315932058886e-01
6.400000000000000000e+01,2.000000000000000000e+00,4.428365106406255691e-01
1.280000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
1.280000000000000000e+02,1.000000000000000000e+00,9.046877853812658188e-01
1.280000000000000000e+02,2.000000000000000000e+00,8.089867629111503478e-01
1.280000000000000000e+02,4.000000000000000000e+00,9.086723814880255379e-01
