1.000000000000000000e+00,1.000000000000000000e+00,5.833333333333333703e-01
1.000000000000000000e+00,4.000000000000000000e+00,7.322504401106213479e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.766464617778777502e-01
1.000000000000000000e+00,3.000000000000000000e+00,7.224126547524247766e-01
2.000000000000000000e+00,1.000000000000000000e+00,6.044816013236784524e-01
2.000000000000000000e+00,4.000000000000000000e+00,8.070354635402592347e-01
2.000000000000000000e+00,2.000000000000000000e+00,8.173633211602593374e-01
2.000000000000000000e+00,3.000000000000000000e+00,7.549231431420706517e-01
3.000000000000000000e+00,1.000000000000000000e+00,6.133357909631411697e-01
3.000000000000000000e+00,3.000000000000000000e+00,7.860019754887479504e-01
3.000000000000000000e+00,4.000000000000000000e+00,8.638853483365840358e-01
3.000000000000000000e+00,2.000000000000000000e+00,7.660565823891665183e-01
4.000000000000000000e+00,1.000000000000000000e+00,6.072694396335320821e-01
4.000000000000000000e+00,4.000000000000000000e+00,9.166619078248978703e-01
4.000000000000000000e+00,3.000000000000000000e+00,8.129980492358013233e-01
4.000000000000000000e+00,2.000000000000000000e+00,7.227817864037937579e-01
5.000000000000000000e+00,4.000000000000000000e+00,9.512146178772706850e-01
5.000000000000000000e+00,1.000000000000000000e+00,6.109415272077786119e-01
5.000000000000000000e+00,2.000000000000000000e+00,6.844499977207102459e-01
5.000000000000000000e+00,3.000000000000000000e+00,8.363356512544988242e-01
